,Change_Volume,Change_Citations,Change_Orgs,Change_Volume_Prev_1,Change_Citations_Prev_1,Change_Orgs_Prev_1,Change_Volume_Prev_2,Change_Citations_Prev_2,Change_Orgs_Prev_2,Change_Volume_Prev_3,Change_Citations_Prev_3,Change_Orgs_Prev_3
73,0.2012779552715655,-0.06198559376762167,0.06865072387316087,0.029605263157894735,0.5193566989380936,-0.03671502644948406,0.3333333333333333,-0.1760415305759339,-0.030035335689045897,0.07547169811320754,-0.10400243690450145,-0.2503123906632679
183,0.20253164556962025,0.18535572690135968,0.09319929036073334,0.12857142857142856,0.7993002961262483,0.0656859391036606,0.75,-0.1957632412310325,0.03135888501742171,-0.3220338983050847,0.24122678461485897,-0.1936666666666667
122,0.22448979591836735,0.18792276318687307,0.12567567567567572,0.06521739130434782,1.427060997693486,-0.19221642145230194,-0.11538461538461539,1.1859526674959102,0.3888198757763975,0.4444444444444444,-0.5658989276409556,0.12701252236135968
37,0.3708609271523179,-0.16868525756837796,-0.1776402685049485,0.8192771084337349,-0.49127913921398014,-0.015022889906218037,-0.04597701149425287,1.7820892850502308,-0.01773130256876574,0.5818181818181818,-0.6053473701625994,-0.08620689655172409
374,-0.6666666666666666,-0.9623081753952997,0.7999999999999999,2.0,6.084725198579592,0.6666666666666667,-0.5,-0.9496641066821915,0.0,0.0,4.617149390552788,-0.3333333333333333
19,0.1277445109780439,0.2110544251255991,0.06118322306408416,0.18160377358490565,-0.05683463748352059,0.03266315052015174,0.1099476439790576,0.22461466773005684,0.06075986612232894,0.23624595469255663,0.06210721028693502,0.04001495886312628
20,0.11858407079646018,-0.09487360334064995,-0.013775868997387926,0.1277445109780439,0.2110544251255991,0.06118322306408416,0.18160377358490565,-0.05683463748352059,0.03266315052015174,0.1099476439790576,0.22461466773005684,0.06075986612232894
348,0.375,-0.30092392377924077,0.15508021390374332,0.23076923076923078,0.8544456816068299,-0.013392857142857095,0.3684210526315789,-0.0022732650694500768,-0.11036789297658867,0.05555555555555555,-0.02191921621369322,-0.12842105263157894
264,0.043478260869565216,0.1036240516654326,-0.11265432098765434,0.2777777777777778,0.11567108389839367,0.6904347826086958,0.0,-0.7512873556985433,-0.2647058823529412,0.2,2.523405300971134,0.049382716049382665
330,0.8,-0.11632259730187,0.11111111111111108,4.0,-0.20457270805594374,0.8,-0.8,2.1136307927103437,-0.4444444444444445,-0.375,0.48839158865537713,0.44000000000000006
87,-0.0029940119760479044,-0.002882118140813683,-0.017101734250954837,0.29457364341085274,0.09821004937107201,-0.00048318348892980337,0.0794979079497908,0.23694160498878714,0.030274796263168254,0.13270142180094788,-0.31468309805774164,-0.01975907920010722
94,0.07692307692307693,0.9738978654150423,0.024932614555256083,0.2465753424657534,-0.048842142878121754,-0.016959918694022733,0.3153153153153153,-0.09448511419394973,-0.19308345239095723,0.14432989690721648,-0.4657447704069567,0.003108742545362396
334,-0.17647058823529413,-0.30653016773326347,0.21428571428571414,0.5454545454545454,0.09520157898594454,-0.2941176470588235,0.8333333333333334,0.5808270422762525,0.09090909090909095,-0.3333333333333333,-0.24625226416531876,-0.08333333333333337
72,0.029605263157894735,0.5193566989380936,-0.03671502644948406,0.3333333333333333,-0.1760415305759339,-0.030035335689045897,0.07547169811320754,-0.10400243690450145,-0.2503123906632679,0.14594594594594595,-0.30984507372687375,-0.08018867924528303
86,0.29457364341085274,0.09821004937107201,-0.00048318348892980337,0.0794979079497908,0.23694160498878714,0.030274796263168254,0.13270142180094788,-0.31468309805774164,-0.01975907920010722,0.12234042553191489,0.8821977480720927,-0.006469570450613069
401,0.12884333821376281,-0.21481840913572414,-0.030657301564133526,0.0875796178343949,0.06786304907772539,0.0817910598307033,-0.012578616352201259,-0.015746865508755887,0.038448559497194876,0.2644135188866799,-0.24315383619038783,0.030989547984254125
25,0.5900621118012422,-0.3625559310524346,0.11041259765625001,0.16666666666666666,1.3559558276876265,0.059018201875344775,0.06976744186046512,-0.4769854632795104,0.0172634271099744,0.10256410256410256,0.9305326897222316,-0.06956696070569372
205,0.2087912087912088,-0.25508951869858304,0.009424520433694695,-0.08080808080808081,0.059669601008837884,-0.06628017651639705,0.17857142857142858,0.13671832183558033,0.06690669066906699,0.2923076923076923,-0.1865623311181336,-0.35938719750195164
2,-0.084070796460177,-0.21207543348612026,0.08075928365783451,0.7121212121212122,0.03478441253938642,-0.03628318584070794,0.047619047619047616,0.17541791131657414,0.028851388132825218,0.75,0.4805542373094425,0.060317460317460284
259,0.17391304347826086,-0.12403425625044566,0.07407407407407407,0.46808510638297873,0.00945676300041398,-0.09178743961352663,0.20512820512820512,-0.23929676736582375,0.004479283314669718,-0.07142857142857142,0.43023467888448585,-0.19230769230769235
110,0.40816326530612246,0.20828423470130672,-0.050288108957569445,0.16666666666666666,0.6166013181059593,0.16627634660421556,-0.10638297872340426,-0.4642582505889463,0.0038515406162464,0.09302325581395349,-0.24396261215544032,0.15208825847123725
176,0.38095238095238093,-0.5150348076092001,0.09869203329369794,1.3333333333333333,0.6554102515128599,0.24285714285714277,-0.18181818181818182,-0.2093426813932963,-0.12698412698412692,0.8333333333333334,1.4229139141382965,0.2727272727272727
352,-0.6,1.1315075812334014,0.0,0.0,-0.5741366148078152,-0.16666666666666663,4.0,14.237234195004163,0.19999999999999996,-0.6666666666666666,2.2886116967649626,0.0
10,0.15125,0.05865806308275978,0.08028336381929614,0.11420612813370473,-0.007630024304784254,-0.012583487940630831,0.16369529983792544,-0.03500311949711812,0.058696378830083495,0.12181818181818181,-0.056411448239287273,0.04415501009982672
120,0.05179282868525897,-0.002755671341821414,-0.008315773630343252,0.20673076923076922,-0.19671167506766163,0.009124791157948899,0.16853932584269662,0.3569137034249141,0.01545822598454168,0.14838709677419354,-0.04514792048361781,0.0642946317103621
13,-0.010752688172043012,0.12640551741559664,0.14256736068585432,0.8235294117647058,0.15696591666031262,-0.00801314978426142,-0.10526315789473684,-0.04667151245030332,-0.06165460836741108,0.3103448275862069,0.968888246580326,0.034134248665141066
167,-0.4473684210526316,-0.5858207091775596,0.20634920634920628,0.5833333333333334,1.511139464659842,-0.03405572755417949,0.043478260869565216,-0.10038403878726569,-0.0416666666666667,0.35294117647058826,0.2308059436204393,0.25652173913043486
219,0.08450704225352113,-0.17646759910184984,-0.06245097184694497,0.109375,-0.17901796702717288,-0.03720531071735076,0.47126436781609193,0.28580301583242024,0.05351562499999993,-0.011363636363636364,0.35710564239090814,0.11017661900756952
66,-0.08333333333333333,-0.02193821739466807,0.15244755244755248,0.27058823529411763,0.9766634649677162,0.07323232323232323,0.19718309859154928,-0.4176869385820595,-0.10860403863037749,0.24561403508771928,-0.07967295169582066,0.29611403359918537
17,0.1099476439790576,0.22461466773005684,0.06075986612232894,0.23624595469255663,0.06210721028693502,0.04001495886312628,0.45754716981132076,-0.12862255189294444,-0.11120917917034409,0.15217391304347827,-0.12296700626018214,-0.16722506318697478
326,0.47619047619047616,0.15444623130408788,-0.051612903225806535,-0.125,-0.12044996901207859,0.025641025641025685,0.2631578947368421,-0.12115393167554019,-0.1875,0.26666666666666666,1.0509786036095916,0.24999999999999994
243,-0.125,-0.1543569922621861,-0.12727272727272726,0.10344827586206896,0.06906547955638757,0.1076388888888889,2.625,0.5094133686024279,-0.045092838196286476,-0.5789473684210527,-0.7392044959993658,0.3423913043478261
163,0.3741496598639456,0.0296220402399158,0.08767167039284558,0.00684931506849315,0.3109047329704171,0.061693642974431126,-0.05806451612903226,-0.377857912906456,-0.07172850554140563,0.42201834862385323,0.4929981776851842,0.17598265112496628
169,1.6,0.18633841756249747,-0.2780026990553306,0.42857142857142855,0.12543600288904652,-0.23269230769230775,-0.4473684210526316,-0.5858207091775596,0.20634920634920628,0.5833333333333334,1.511139464659842,-0.03405572755417949
477,0.10679611650485436,-0.3883571331147855,-0.008135480657479597,0.15083798882681565,-0.20616728140334997,-0.0301005059483113,0.017045454545454544,-0.0982763028401615,0.02285796140544757,0.3435114503816794,0.11551158344516517,0.06386839600190372
191,-0.16279069767441862,-0.03984066930075498,-0.05514096185737977,0.9545454545454546,-0.5067537689046734,0.31842576028622543,-0.40540540540540543,-0.26668368153199273,-0.1426024955436719,1.4666666666666666,0.6349264044524321,-0.015444015444015446
503,0.08771929824561403,-0.2468964614147142,-0.13235887096774188,0.425,0.06036787842987326,0.2905827787860456,-0.3103448275862069,-0.14636036808873848,0.0969565217391303,0.3181818181818182,-0.5401724821633559,-0.12758620689655176
267,0.21875,-0.027418335646676,0.20214669051878356,-0.058823529411764705,-0.24521644162209041,-0.06760204081632652,0.4166666666666667,1.8361699905092033,-0.3082352941176471,0.043478260869565216,0.1036240516654326,-0.11265432098765434
339,0.03333333333333333,-0.7259132191057807,-0.12713472485768498,-0.21052631578947367,2.1527446694480097,0.09491525423728815,0.52,-0.28913555420215703,0.02146814404432128,0.25,1.2119310441646558,-0.019354838709677438
280,0.9333333333333333,0.21827046210783305,-0.047186932849364774,-0.34782608695652173,0.19686161542138347,-0.11717171717171718,3.6,-0.39099783393449883,-0.28260869565217395,-0.6153846153846154,0.09373457396536339,0.7333333333333335
92,0.3153153153153153,-0.09448511419394973,-0.19308345239095723,0.14432989690721648,-0.4657447704069567,0.003108742545362396,0.12790697674418605,0.7824701807967317,0.13420637131977325,0.3870967741935484,0.5732743680363692,0.012952605239917649
247,0.11864406779661017,-0.0791178592038648,-0.05569782330345695,0.5526315789473685,-0.3067266007354854,-0.06675890695261164,0.5833333333333334,2.1069844937602578,-0.18559556786703596,-0.14285714285714285,-0.14235794249296377,0.055555555555555504
150,0.08620689655172414,-0.10261360427649495,0.07286589176352942,0.3282442748091603,0.5936237921159696,0.18043138924364982,0.6172839506172839,0.23168694137020465,0.032659164240182635,0.0,0.003817856037797925,-0.31690140845070425
3,0.3333333333333333,0.5858883942930915,0.03826530612244899,-0.084070796460177,-0.21207543348612026,0.08075928365783451,0.7121212121212122,0.03478441253938642,-0.03628318584070794,0.047619047619047616,0.17541791131657414,0.028851388132825218
0,0.047619047619047616,0.17541791131657414,0.028851388132825218,0.75,0.4805542373094425,0.060317460317460284,0.07462686567164178,0.08362519302991349,0.009036144578313234,0.34,-0.5165095914872387,-0.1397180762852404
263,0.2018348623853211,-0.1847504055667501,0.038716758968218384,0.09,0.6162826586391207,0.04751471997809115,-0.10714285714285714,-0.12833685054252328,-0.06782608695652169,0.38271604938271603,0.193871837750203,0.0037715517241379867
261,-0.10714285714285714,-0.12833685054252328,-0.06782608695652169,0.38271604938271603,0.193871837750203,0.0037715517241379867,0.17391304347826086,-0.12403425625044566,0.07407407407407407,0.46808510638297873,0.00945676300041398,-0.09178743961352663
346,0.3684210526315789,-0.0022732650694500768,-0.11036789297658867,0.05555555555555555,-0.02191921621369322,-0.12842105263157894,1.5714285714285714,-0.49550423854391085,-0.1898148148148148,-0.7083333333333334,7.245396171698486,-0.08571428571428577
297,0.8,0.2784212136876067,-0.2361111111111111,1.5,0.6869824887205943,0.6000000000000001,-0.6666666666666666,2.055376824652602,0.0,1.0,-0.07997172769075502,-0.24999999999999994
304,0.7272727272727273,-0.3015570179729551,0.09999999999999991,1.3571428571428572,1.4076887257459956,-0.10685805422647529,-0.125,-0.20829037124930624,0.08571428571428577,-0.15789473684210525,0.5667527803619465,-0.23387096774193547
70,0.07547169811320754,-0.10400243690450145,-0.2503123906632679,0.14594594594594595,-0.30984507372687375,-0.08018867924528303,0.2937062937062937,0.9615929752826105,0.12894736842105267,0.4444444444444444,-0.08903429506403988,-0.23375653472740857
99,0.02040816326530612,0.5149957536921331,0.041249999999999946,0.2564102564102564,-0.2133764532446597,0.07921134555517127,0.18181818181818182,-0.587581393737729,-0.02111613876319759,0.0,4.344686754904161,-0.019230769230769214
226,-0.13953488372093023,0.19852152071541926,-0.012162162162162189,0.8297872340425532,-0.20265131933273414,0.09302325581395357,-0.24193548387096775,0.13464724548441817,-0.23305294408708568,0.5897435897435898,-0.6534459496730591,0.08193548387096773
155,0.4878048780487805,0.4275064821304797,-0.22373585776956825,0.24242424242424243,1.8746541268567436,0.21587960560456662,0.32,-0.33715777588202445,0.04723707664884133,1.2727272727272727,-0.8142263639849507,0.1507692307692308
200,-0.171875,-0.09568008134059876,-0.05388056798288277,0.6842105263157895,-0.2685295461350737,0.047159090909090866,-0.2549019607843137,0.8252042414820084,-0.23901247965274003,0.21428571428571427,0.2856147018960595,0.17474048442906567
11,-0.10526315789473684,-0.04667151245030332,-0.06165460836741108,0.3103448275862069,0.968888246580326,0.034134248665141066,0.17567567567567569,-0.5943611932216016,0.09700290041894936,0.07246376811594203,0.26802446289358695,0.02855948732237398
278,3.6,-0.39099783393449883,-0.28260869565217395,-0.6153846153846154,0.09373457396536339,0.7333333333333335,-0.23529411764705882,0.09114346356708233,-0.14715719063545163,1.4285714285714286,0.7302826247659371,-0.0529411764705882
221,0.43333333333333335,0.357028082418845,0.08139534883720928,0.0,-0.46163852005787964,0.02564102564102555,0.42857142857142855,1.3709304095453114,0.18695652173913035,-0.25,0.2041324360688022,-0.12380952380952373
78,0.11764705882352941,-0.4198992733022783,0.1309473684210526,0.5740740740740741,0.7074885335289743,0.04489164086687311,-0.05263157894736842,0.49879215552225575,-0.009602194787379933,0.11764705882352941,-0.40923189057296233,-0.04639889196675904
142,0.4734042553191489,-0.027167956297183965,0.09996265405203529,0.062146892655367235,-0.08671377363964852,0.05462971418135335,0.48739495798319327,0.5451910119528641,-0.06197773943638143,-0.06299212598425197,-0.03175581287224673,-0.004319046054175889
274,0.5242718446601942,0.5848309408628611,0.11528662420382167,0.061855670103092786,-0.3673171153952118,-0.09592233009708749,0.06593406593406594,0.6387601140855064,0.06607310215557652,0.28169014084507044,-0.5088673815293799,0.021716378859235958
493,0.3644067796610169,-0.09492795178182534,-0.13055657045426872,0.14563106796116504,-0.36097319843981696,0.17149866190900984,-0.009615384615384616,0.18408562206304582,0.030038443995569163,0.4246575342465753,0.31464836216757,0.015403286034353944
257,0.20512820512820512,-0.23929676736582375,0.004479283314669718,-0.07142857142857142,0.43023467888448585,-0.19230769230769235,0.75,1.4149363241214028,-0.05590062111801245,0.14285714285714285,-0.3727915733693709,0.2578125000000001
351,0.19230769230769232,1.2935100928980647,0.09331797235023052,0.2682926829268293,-0.7247319322898456,-0.1823361823361824,-0.06818181818181818,0.8029484143906073,0.07317073170731711,0.375,-0.30092392377924077,0.15508021390374332
514,0.6756756756756757,0.6606265019317875,-0.12054329371816647,-0.02631578947368421,-0.3050625720432598,0.04536679536679544,0.05555555555555555,0.04000536745762172,-0.01754385964912286,-0.1,-0.004363949952722505,0.2
287,0.2,-0.550223296139816,-0.16666666666666657,2.75,2.54890880234636,-0.11111111111111116,-0.5555555555555556,-0.013416490971438318,0.28571428571428564,1.25,-0.44409033046163254,0.3333333333333334
168,0.42857142857142855,0.12543600288904652,-0.23269230769230775,-0.4473684210526316,-0.5858207091775596,0.20634920634920628,0.5833333333333334,1.511139464659842,-0.03405572755417949,0.043478260869565216,-0.10038403878726569,-0.0416666666666667
473,0.23857868020304568,-0.1836938845772208,-0.03635642517186673,-0.07511737089201878,0.23780955346461136,0.008053127743215876,0.21714285714285714,-0.17866816324282087,-0.006615450277422058,0.16666666666666666,-0.10718726833143341,0.019305019305019235
240,0.45454545454545453,-0.4458032973916691,0.1913819875776397,0.057692307692307696,0.28608383279527244,-0.12518286311389762,-0.009523809523809525,-0.21392070736840346,0.03337104072398192,0.22093023255813954,0.7128514089579691,-0.005442176870748289
393,0.09977827050997783,-0.20059728607612978,0.010575882225590014,0.15051020408163265,-0.087130200066478,0.0070587910742672495,-0.10297482837528604,-0.0012864828562700083,-0.02074620831939325,0.21220527045769763,-0.12091013885539946,0.0650055089414357
178,-0.3125,0.47624377142515445,0.11229946524064177,0.10344827586206896,-0.20793713215748547,-0.29971590909090906,0.38095238095238093,-0.5150348076092001,0.09869203329369794,1.3333333333333333,0.6554102515128599,0.24285714285714277
349,-0.06818181818181818,0.8029484143906073,0.07317073170731711,0.375,-0.30092392377924077,0.15508021390374332,0.23076923076923078,0.8544456816068299,-0.013392857142857095,0.3684210526315789,-0.0022732650694500768,-0.11036789297658867
5,0.16533333333333333,-0.0166638062414281,0.06492361927144545,0.358695652173913,-0.18707356821496757,-0.19709090909090918,0.3333333333333333,0.5858883942930915,0.03826530612244899,-0.084070796460177,-0.21207543348612026,0.08075928365783451
179,1.6818181818181819,1.0129029744548412,0.0756192959582789,-0.3125,0.47624377142515445,0.11229946524064177,0.10344827586206896,-0.20793713215748547,-0.29971590909090906,0.38095238095238093,-0.5150348076092001,0.09869203329369794
457,-0.02510460251046025,-0.253181732626757,0.09998305850463074,0.14903846153846154,0.10755744189034903,-0.05511057979677235,0.10052910052910052,-0.054462098720789054,-0.006159855769230638,-0.015625,0.008259882099472647,0.036109530133434396
63,0.2268041237113402,-0.07430578651252726,-0.008899690222321077,0.12790697674418605,0.31447099137293244,0.051496588475521715,0.1986062717770035,-0.10272664608839051,-0.06395348837209315,0.3411214953271028,0.19349886163317023,0.10499139414802078
302,-0.125,-0.20829037124930624,0.08571428571428577,-0.15789473684210525,0.5667527803619465,-0.23387096774193547,0.35714285714285715,-0.3110927096578727,0.14210526315789468,0.2727272727272727,1.4406856740649547,0.30952380952380965
158,0.3888888888888889,-0.35046699214039634,-0.25538461538461543,0.3333333333333333,0.9747137215748605,-0.046195652173913054,-0.11475409836065574,-0.3680363385926305,0.26738934056007235,0.4878048780487805,0.4275064821304797,-0.22373585776956825
165,0.043478260869565216,-0.10038403878726569,-0.0416666666666667,0.35294117647058826,0.2308059436204393,0.25652173913043486,-0.10526315789473684,0.8475392906455527,-0.16176470588235292,0.5833333333333334,-0.5466481122715557,0.09839816933638433
441,0.12811387900355872,-0.25569468682554813,0.076717260970816,0.08076923076923077,0.16503615264531502,0.03047217870371338,-0.029850746268656716,-0.10503938297293182,-0.001260321599304613,0.675,0.034749604035374804,0.04109991912359376
64,0.06302521008403361,0.021144582756258877,0.038406790209280964,0.2268041237113402,-0.07430578651252726,-0.008899690222321077,0.12790697674418605,0.31447099137293244,0.051496588475521715,0.1986062717770035,-0.10272664608839051,-0.06395348837209315
402,0.010376134889753566,-0.27338945083383237,0.003798498203253395,0.12884333821376281,-0.21481840913572414,-0.030657301564133526,0.0875796178343949,0.06786304907772539,0.0817910598307033,-0.012578616352201259,-0.015746865508755887,0.038448559497194876
6,0.2585812356979405,0.26256475496436826,0.07717868338557987,0.16533333333333333,-0.0166638062414281,0.06492361927144545,0.358695652173913,-0.18707356821496757,-0.19709090909090918,0.3333333333333333,0.5858883942930915,0.03826530612244899
112,0.25,0.07534424798780663,-0.09565217391304341,0.10144927536231885,-0.001387960361873001,-0.059388335704125245,0.40816326530612246,0.20828423470130672,-0.050288108957569445,0.16666666666666666,0.6166013181059593,0.16627634660421556
322,-0.0625,-0.3406731040440562,-0.2242424242424242,2.2,0.9558338794809771,0.28906249999999994,-0.375,-0.814009634551925,0.1636363636363637,0.14285714285714285,12.510129967009147,-0.25961538461538464
442,-0.08517350157728706,-0.11069012701455433,-0.10949762187871585,0.12811387900355872,-0.25569468682554813,0.076717260970816,0.08076923076923077,0.16503615264531502,0.03047217870371338,-0.029850746268656716,-0.10503938297293182,-0.001260321599304613
36,0.8192771084337349,-0.49127913921398014,-0.015022889906218037,-0.04597701149425287,1.7820892850502308,-0.01773130256876574,0.5818181818181818,-0.6053473701625994,-0.08620689655172409,0.375,1.2681146210212986,0.23076923076923078
308,0.5,-0.2140193521166195,-0.15555555555555559,1.0,-0.0025381316691722687,-0.25,-0.375,0.7592981409944537,0.06666666666666667,0.14285714285714285,-0.01363227913959072,0.1931818181818182
253,-0.125,-0.006371709468470767,-0.08571428571428581,0.7142857142857143,-0.0471014357162383,0.2962962962962963,0.07692307692307693,-0.5625816001762292,-0.2402597402597402,0.4444444444444444,-0.770677443224205,0.01538461538461533
166,0.5833333333333334,1.511139464659842,-0.03405572755417949,0.043478260869565216,-0.10038403878726569,-0.0416666666666667,0.35294117647058826,0.2308059436204393,0.25652173913043486,-0.10526315789473684,0.8475392906455527,-0.16176470588235292
159,0.09,-0.09464647292511834,-0.09773295928425209,0.3888888888888889,-0.35046699214039634,-0.25538461538461543,0.3333333333333333,0.9747137215748605,-0.046195652173913054,-0.11475409836065574,-0.3680363385926305,0.26738934056007235
481,0.10857142857142857,0.046226700860989255,0.0865745079662606,0.1437908496732026,-0.04372637944401604,0.05105386416861827,-0.03773584905660377,-0.16068543163802623,0.016986473733878585,0.012738853503184714,-0.1149226521142389,-0.09486373165618447
310,0.5714285714285714,-0.3772041502348335,0.16205533596837954,-0.06666666666666667,-0.03437800078473783,0.29699248120300753,0.5,-0.2140193521166195,-0.15555555555555559,1.0,-0.0025381316691722687,-0.25
241,0.0875,0.41868650389917994,-0.08045977011494249,0.45454545454545453,-0.4458032973916691,0.1913819875776397,0.057692307692307696,0.28608383279527244,-0.12518286311389762,-0.009523809523809525,-0.21392070736840346,0.03337104072398192
49,0.30275229357798167,0.12656833466385226,0.06990592201859797,0.1783783783783784,-0.07452280934059818,-0.21781644846387405,0.1858974358974359,0.24763551015442986,0.025763425763425735,0.2892561983471074,0.4377799239861656,0.053959276018099606
445,0.2768595041322314,-0.45137298713576074,0.014563106796116485,0.2604166666666667,-0.1642291018708505,-0.016645326504481455,0.1497005988023952,0.3514407586226348,-0.019758597883597774,0.7216494845360825,0.026163157763848043,0.1346609107366662
255,0.75,1.4149363241214028,-0.05590062111801245,0.14285714285714285,-0.3727915733693709,0.2578125000000001,-0.125,-0.006371709468470767,-0.08571428571428581,0.7142857142857143,-0.0471014357162383,0.2962962962962963
39,0.050335570469798654,0.01661439160718641,0.036351407126587756,0.4396135265700483,0.13217365252583127,-0.03536310731565916,0.3708609271523179,-0.16868525756837796,-0.1776402685049485,0.8192771084337349,-0.49127913921398014,-0.015022889906218037
9,0.11420612813370473,-0.007630024304784254,-0.012583487940630831,0.16369529983792544,-0.03500311949711812,0.058696378830083495,0.12181818181818181,-0.056411448239287273,0.04415501009982672,0.2585812356979405,0.26256475496436826,0.07717868338557987
293,-0.10144927536231885,-0.05612935936464975,-0.1799660441426146,0.09523809523809523,0.42307340405762645,0.16764214046822742,1.1,0.03543962029316205,0.010689990281826978,0.15384615384615385,-0.34655801977504097,-0.4101851851851852
300,0.35714285714285715,-0.3110927096578727,0.14210526315789468,0.2727272727272727,1.4406856740649547,0.30952380952380965,0.2222222222222222,-0.6278482896863291,-0.10743801652892576,0.8,0.2784212136876067,-0.2361111111111111
135,0.43478260869565216,-0.4095236463423497,-0.054403685982633315,0.1896551724137931,1.4321122164202145,-0.1691379743654185,0.48717948717948717,-0.5687375965437356,0.11853448275862077,-0.23529411764705882,1.2376251930454336,0.22522522522522526
172,0.10344827586206896,0.04799304513383521,-0.07838983050847464,-0.16546762589928057,0.8072164803662413,-0.018079501915708812,0.782051282051282,-0.024244926248865976,0.1327909634908896,1.6,0.18633841756249747,-0.2780026990553306
425,0.03217821782178218,-0.18353793756838818,0.10999104907690622,0.17784256559766765,-0.03379770099824425,0.0055649181939469656,0.005865102639296188,-0.2091957713918999,0.02569153096778786,0.2916666666666667,-0.07634055190750315,0.00768049155145938
113,0.07368421052631578,-0.4562701473097572,0.046003016591251875,0.25,0.07534424798780663,-0.09565217391304341,0.10144927536231885,-0.001387960361873001,-0.059388335704125245,0.40816326530612246,0.20828423470130672,-0.050288108957569445
517,-0.1276595744680851,-0.1815038863794999,0.07579737335834888,0.6785714285714286,-0.306514980267462,0.10638297872340434,0.2727272727272727,0.3967076704214352,-0.05172413793103444,0.15789473684210525,0.13518926484169175,0.04356060606060607
282,-0.057692307692307696,-0.26983205343724187,0.06122448979591845,0.7931034482758621,0.2325229236719094,0.14725274725274726,0.9333333333333333,0.21827046210783305,-0.047186932849364774,-0.34782608695652173,0.19686161542138347,-0.11717171717171718
367,0.0,-0.8445888143307474,-0.12499999999999989,0.5,2.280307121761906,0.06666666666666661,-0.2,119.58242888105481,-0.3055555555555556,1.5,-0.9902559653429387,0.20000000000000004
164,-0.2079207920792079,0.1396835281788761,-0.07810251798561141,0.3741496598639456,0.0296220402399158,0.08767167039284558,0.00684931506849315,0.3109047329704171,0.061693642974431126,-0.05806451612903226,-0.377857912906456,-0.07172850554140563
345,0.05555555555555555,-0.02191921621369322,-0.12842105263157894,1.5714285714285714,-0.49550423854391085,-0.1898148148148148,-0.7083333333333334,7.245396171698486,-0.08571428571428577,7.0,0.12631939064794293,-0.29687499999999994
68,0.2937062937062937,0.9615929752826105,0.12894736842105267,0.4444444444444444,-0.08903429506403988,-0.23375653472740857,-0.08333333333333333,-0.02193821739466807,0.15244755244755248,0.27058823529411763,0.9766634649677162,0.07323232323232323
93,0.2465753424657534,-0.048842142878121754,-0.016959918694022733,0.3153153153153153,-0.09448511419394973,-0.19308345239095723,0.14432989690721648,-0.4657447704069567,0.003108742545362396,0.12790697674418605,0.7824701807967317,0.13420637131977325
116,0.2809917355371901,0.718126230962745,-0.06650124069478909,0.17475728155339806,-0.13715260538050236,0.09664209664209673,0.00980392156862745,0.2991553489188185,-0.24710732810214128,0.07368421052631578,-0.4562701473097572,0.046003016591251875
449,0.0958904109589041,-0.22353401736969597,0.027788978494623633,0.21666666666666667,-0.017481749674844043,-0.01369863013698637,0.21212121212121213,-0.15516830948320737,0.010869565217391441,0.03664921465968586,0.0706859449593662,0.1043237807943689
82,0.3925925925925926,-0.14560627049333222,0.03404255319148941,0.015037593984962405,-0.07170908676171892,-0.17901234567901236,0.047244094488188976,-0.08134597800833994,-0.08015451472718495,0.3368421052631579,0.2762787249214206,0.0320940895046347
21,0.07120253164556962,-0.09401834839169523,0.03810869852335062,0.11858407079646018,-0.09487360334064995,-0.013775868997387926,0.1277445109780439,0.2110544251255991,0.06118322306408416,0.18160377358490565,-0.05683463748352059,0.03266315052015174
160,0.42201834862385323,0.4929981776851842,0.17598265112496628,0.09,-0.09464647292511834,-0.09773295928425209,0.3888888888888889,-0.35046699214039634,-0.25538461538461543,0.3333333333333333,0.9747137215748605,-0.046195652173913054
18,0.18160377358490565,-0.05683463748352059,0.03266315052015174,0.1099476439790576,0.22461466773005684,0.06075986612232894,0.23624595469255663,0.06210721028693502,0.04001495886312628,0.45754716981132076,-0.12862255189294444,-0.11120917917034409
79,0.3368421052631579,0.2762787249214206,0.0320940895046347,0.11764705882352941,-0.4198992733022783,0.1309473684210526,0.5740740740740741,0.7074885335289743,0.04489164086687311,-0.05263157894736842,0.49879215552225575,-0.009602194787379933
54,0.06118143459915612,0.2822767990327014,0.02332877733598413,0.20918367346938777,-0.013954373667255913,0.015897697546911522,0.13953488372093023,0.08707525503478845,-0.01887536130331958,0.1353135313531353,-0.22921727613836523,0.008499514313467824
137,-0.025210084033613446,0.6986370713772184,-0.0046695402298851385,0.20202020202020202,-0.43840246688589973,-0.39756592292089243,0.43478260869565216,-0.4095236463423497,-0.054403685982633315,0.1896551724137931,1.4321122164202145,-0.1691379743654185
490,0.0,0.018086564983155726,0.028985507246376826,0.2803030303030303,-0.31519472475858273,0.007354974285240288,0.0,0.21797272027263778,-0.053097345132743445,0.2336448598130841,-0.19668337953782902,-0.0975518734139424
313,0.02857142857142857,-0.23658341320509182,-0.07299741602067193,0.5217391304347826,-0.4519386908244301,-0.23629343629343627,0.045454545454545456,1.5762285780418706,-0.1573498964803313,0.5714285714285714,-0.3772041502348335,0.16205533596837954
329,0.3225806451612903,-0.3927647256785486,0.24000000000000007,-0.08823529411764706,0.56428498715184,0.054590570719602986,0.0967741935483871,-0.2564678999644121,-0.03241296518607445,0.47619047619047616,0.15444623130408788,-0.051612903225806535
